상권_코드_명_x,엑스좌표_값,와이좌표_값,서비스_업종_코드_명,분기당_매출_금액,점포수
연희대우아파트앞,193678,451158,편의점,2558972271,28
연희대우아파트앞,193678,451158,슈퍼마켓,1171142262,46
연희대우아파트앞,193678,451158,노래방,199816653,8
연희대우아파트앞,193678,451158,여관,81313281,7
연희대우아파트앞,193678,451158,세탁소,51734771,9
연희대우아파트앞,193678,451158,피부관리실,289642170,39
연희대우아파트앞,193678,451158,네일숍,7228763,23
연희대우아파트앞,193678,451158,미용실,701512538,63
연희대우아파트앞,193678,451158,스포츠클럽,103028919,4
연희대우아파트앞,193678,451158,PC방,120011992,*
연희대우아파트앞,193678,451158,골프연습장,94613420,*
연희대우아파트앞,193678,451158,당구장,3946826,4
연희대우아파트앞,193678,451158,한의원,126688466,4
연희대우아파트앞,193678,451158,치과의원,1187534738,7
연희대우아파트앞,193678,451158,일반의원,2281892105,10
연희대우아파트앞,193678,451158,스포츠 강습,19777016,10
연희대우아파트앞,193678,451158,예술학원,572457809,18
연희대우아파트앞,193678,451158,외국어학원,91993546,5
연희대우아파트앞,193678,451158,커피-음료,3693132096,144
연희대우아파트앞,193678,451158,호프-간이주점,5159078156,60
연희대우아파트앞,193678,451158,분식전문점,1475830675,70
연희대우아파트앞,193678,451158,치킨전문점,132932751,7
연희대우아파트앞,193678,451158,패스트푸드점,623321771,33
연희대우아파트앞,193678,451158,제과점,304092436,49
연희대우아파트앞,193678,451158,양식음식점,5273169441,157
연희대우아파트앞,193678,451158,일식음식점,2936306935,76
연희대우아파트앞,193678,451158,중식음식점,1723404691,24
연희대우아파트앞,193678,451158,한식음식점,9337240900,202
홍연시장,193904,453009,전자상거래업,477979143,56
홍연시장,193904,453009,화장품,371964475,5
홍연시장,193904,453009,문구,8679492,*
홍연시장,193904,453009,의약품,758577696,7
홍연시장,193904,453009,일반의류,54000000,10
홍연시장,193904,453009,반찬가게,571908744,12
홍연시장,193904,453009,수산물판매,288982234,4
홍연시장,193904,453009,육류판매,997734931,4
홍연시장,193904,453009,편의점,1240538477,8
홍연시장,193904,453009,슈퍼마켓,66611279,8
홍연시장,193904,453009,세탁소,36382524,6
홍연시장,193904,453009,피부관리실,4529880,3
홍연시장,193904,453009,미용실,177947361,11
홍연시장,193904,453009,자동차미용,123028053,*
홍연시장,193904,453009,자동차수리,988128794,6
홍연시장,193904,453009,당구장,991907,*
홍연시장,193904,453009,치과의원,65683767,*
홍연시장,193904,453009,일반의원,483954108,3
홍연시장,193904,453009,스포츠 강습,18765660,*
홍연시장,193904,453009,예술학원,103687961,3
홍연시장,193904,453009,일반교습학원,10049349,5
홍연시장,193904,453009,커피-음료,63437996,7
홍연시장,193904,453009,호프-간이주점,69088224,3
홍연시장,193904,453009,분식전문점,14273916,6
홍연시장,193904,453009,치킨전문점,24717302,*
홍연시장,193904,453009,중식음식점,4343650,5
홍연시장,193904,453009,한식음식점,1585284612,34
절두산순교성지,192375,449482,전자상거래업,62429634,25
절두산순교성지,192375,449482,인테리어,436407231,6
절두산순교성지,192375,449482,서적,214519,4
절두산순교성지,192375,449482,일반의류,125559992,21
절두산순교성지,192375,449482,편의점,781452426,4
절두산순교성지,192375,449482,세탁소,86979492,*
절두산순교성지,192375,449482,피부관리실,14951923,6
절두산순교성지,192375,449482,미용실,100246023,18
절두산순교성지,192375,449482,스포츠 강습,26721621,*
절두산순교성지,192375,449482,커피-음료,1362423521,38
절두산순교성지,192375,449482,호프-간이주점,81505751,5
절두산순교성지,192375,449482,패스트푸드점,170684388,6
절두산순교성지,192375,449482,양식음식점,421528971,13
절두산순교성지,192375,449482,일식음식점,436471482,7
절두산순교성지,192375,449482,중식음식점,117975267,*
절두산순교성지,192375,449482,한식음식점,212344165,18
우리은행응암동지점,193806,455674,철물점,12406982,3
우리은행응암동지점,193806,455674,가구,83990708,17
우리은행응암동지점,193806,455674,화초,202713976,6
우리은행응암동지점,193806,455674,화장품,52318831,51
우리은행응암동지점,193806,455674,문구,2516359629,3
우리은행응암동지점,193806,455674,의약품,931091827,15
우리은행응암동지점,193806,455674,안경,120269779,3
우리은행응암동지점,193806,455674,일반의류,66608887,32
우리은행응암동지점,193806,455674,편의점,1030274242,16
우리은행응암동지점,193806,455674,슈퍼마켓,452385833,13
우리은행응암동지점,193806,455674,노래방,109526519,10
우리은행응암동지점,193806,455674,여관,13644463,*
우리은행응암동지점,193806,455674,가전제품수리,198123704,5
우리은행응암동지점,193806,455674,피부관리실,70188800,6
우리은행응암동지점,193806,455674,미용실,249399465,32
우리은행응암동지점,193806,455674,PC방,501266493,3
우리은행응암동지점,193806,455674,당구장,48015542,7
우리은행응암동지점,193806,455674,한의원,80745850,6
우리은행응암동지점,193806,455674,치과의원,169826232,9
우리은행응암동지점,193806,455674,일반의원,351663548,18
우리은행응암동지점,193806,455674,스포츠 강습,50003584,17
우리은행응암동지점,193806,455674,예술학원,175347764,14
우리은행응암동지점,193806,455674,일반교습학원,737360969,37
우리은행응암동지점,193806,455674,커피-음료,378579375,35
우리은행응암동지점,193806,455674,호프-간이주점,711609154,10
우리은행응암동지점,193806,455674,분식전문점,390016929,24
우리은행응암동지점,193806,455674,치킨전문점,263958400,11
우리은행응암동지점,193806,455674,패스트푸드점,254101882,16
우리은행응암동지점,193806,455674,제과점,1023564505,7
우리은행응암동지점,193806,455674,일식음식점,336299732,11
우리은행응암동지점,193806,455674,중식음식점,81808375,6
우리은행응암동지점,193806,455674,한식음식점,6852609694,99
불광역 3번,193908,456402,전자상거래업,8000000,57
불광역 3번,193908,456402,조명용품,572422861,5
불광역 3번,193908,456402,운동/경기용품,451868083,5
불광역 3번,193908,456402,화장품,3642608,6
불광역 3번,193908,456402,의약품,470330850,6
불광역 3번,193908,456402,일반의류,244184629,8
불광역 3번,193908,456402,육류판매,104935065,*
불광역 3번,193908,456402,편의점,1054147010,13
불광역 3번,193908,456402,슈퍼마켓,1942672,10
불광역 3번,193908,456402,노래방,25761883,6
불광역 3번,193908,456402,여관,725176995,19
불광역 3번,193908,456402,세탁소,9770356,*
불광역 3번,193908,456402,미용실,135428640,20
불광역 3번,193908,456402,자동차수리,29364905,3
불광역 3번,193908,456402,한의원,18460444,3
불광역 3번,193908,456402,치과의원,142311981,3
불광역 3번,193908,456402,일반의원,6813717,5
불광역 3번,193908,456402,스포츠 강습,24590605,6
불광역 3번,193908,456402,예술학원,20720000,3
불광역 3번,193908,456402,커피-음료,107473118,17
불광역 3번,193908,456402,호프-간이주점,752066766,11
불광역 3번,193908,456402,분식전문점,35956045,6
불광역 3번,193908,456402,치킨전문점,19500587,8
불광역 3번,193908,456402,제과점,382879583,4
불광역 3번,193908,456402,중식음식점,184443830,5
불광역 3번,193908,456402,한식음식점,1950147294,44
녹번동근린공원,193973,456174,전자상거래업,8000000,127
녹번동근린공원,193973,456174,조명용품,572422861,7
녹번동근린공원,193973,456174,가구,1970912,6
녹번동근린공원,193973,456174,화초,202713976,5
녹번동근린공원,193973,456174,섬유제품,23394704,*
녹번동근린공원,193973,456174,화장품,35773297,14
녹번동근린공원,193973,456174,문구,2512412351,8
녹번동근린공원,193973,456174,의약품,399576505,9
녹번동근린공원,193973,456174,일반의류,12960806,16
녹번동근린공원,193973,456174,육류판매,104935065,5
녹번동근린공원,193973,456174,편의점,1862737545,14
녹번동근린공원,193973,456174,슈퍼마켓,93381801,18
녹번동근린공원,193973,456174,노래방,29063751,9
녹번동근린공원,193973,456174,세탁소,43703074,6
녹번동근린공원,193973,456174,피부관리실,1188800,12
녹번동근린공원,193973,456174,미용실,235546148,27
녹번동근린공원,193973,456174,자동차수리,449506361,3
녹번동근린공원,193973,456174,PC방,288266493,*
녹번동근린공원,193973,456174,당구장,33075935,3
녹번동근린공원,193973,456174,한의원,18460444,5
녹번동근린공원,193973,456174,치과의원,142889726,5
녹번동근린공원,193973,456174,일반의원,6813717,7
녹번동근린공원,193973,456174,예술학원,157371562,8
녹번동근린공원,193973,456174,일반교습학원,232716656,25
녹번동근린공원,193973,456174,커피-음료,343310949,27
녹번동근린공원,193973,456174,호프-간이주점,1162142570,12
녹번동근린공원,193973,456174,분식전문점,332268258,12
녹번동근린공원,193973,456174,치킨전문점,100178708,12
녹번동근린공원,193973,456174,제과점,915446671,8
녹번동근린공원,193973,456174,일식음식점,336299732,5
녹번동근린공원,193973,456174,중식음식점,266252205,6
녹번동근린공원,193973,456174,한식음식점,5025870595,76
백련산해모로아파트,193130,455354,인테리어,64529262,8
백련산해모로아파트,193130,455354,철물점,1787690,5
백련산해모로아파트,193130,455354,애완동물,43518323,3
백련산해모로아파트,193130,455354,섬유제품,54865223,5
백련산해모로아파트,193130,455354,완구,130051830,3
백련산해모로아파트,193130,455354,화장품,7793977,16
백련산해모로아파트,193130,455354,문구,12691142,4
백련산해모로아파트,193130,455354,서적,58464947,7
백련산해모로아파트,193130,455354,의약품,2950237031,14
백련산해모로아파트,193130,455354,시계및귀금속,6306743,5
백련산해모로아파트,193130,455354,일반의류,93484562,18
백련산해모로아파트,193130,455354,육류판매,648298259,8
백련산해모로아파트,193130,455354,편의점,960358585,12
백련산해모로아파트,193130,455354,슈퍼마켓,1181291325,8
백련산해모로아파트,193130,455354,노래방,89677352,6
백련산해모로아파트,193130,455354,여관,325109270,4
백련산해모로아파트,193130,455354,세탁소,30013384,10
백련산해모로아파트,193130,455354,피부관리실,1125731,8
백련산해모로아파트,193130,455354,미용실,541658698,39
백련산해모로아파트,193130,455354,자동차수리,36000000,5
백련산해모로아파트,193130,455354,스포츠클럽,27925104,10
백련산해모로아파트,193130,455354,PC방,64440027,*
백련산해모로아파트,193130,455354,골프연습장,232107239,3
백련산해모로아파트,193130,455354,당구장,29608483,3
백련산해모로아파트,193130,455354,한의원,528733263,4
백련산해모로아파트,193130,455354,치과의원,924756146,11
백련산해모로아파트,193130,455354,일반의원,1668956736,17
백련산해모로아파트,193130,455354,스포츠 강습,163868130,16
백련산해모로아파트,193130,455354,예술학원,227539821,16
백련산해모로아파트,193130,455354,외국어학원,37342914,16
백련산해모로아파트,193130,455354,일반교습학원,965057099,30
백련산해모로아파트,193130,455354,커피-음료,325411828,29
백련산해모로아파트,193130,455354,호프-간이주점,194256177,12
백련산해모로아파트,193130,455354,분식전문점,307895205,14
백련산해모로아파트,193130,455354,치킨전문점,108582256,10
백련산해모로아파트,193130,455354,패스트푸드점,398663150,8
백련산해모로아파트,193130,455354,제과점,122457387,8
백련산해모로아파트,193130,455354,양식음식점,86106853,6
백련산해모로아파트,193130,455354,중식음식점,308204795,7
백련산해모로아파트,193130,455354,한식음식점,3425119877,64
역촌역 2번,193193,456536,조명용품,281495475,*
역촌역 2번,193193,456536,철물점,48000000,*
역촌역 2번,193193,456536,애완동물,4894185,3
역촌역 2번,193193,456536,화장품,1148746,8
역촌역 2번,193193,456536,문구,29372299,6
역촌역 2번,193193,456536,서적,6731801,*
역촌역 2번,193193,456536,의약품,524121834,11
역촌역 2번,193193,456536,시계및귀금속,45994664,*
역촌역 2번,193193,456536,안경,122984540,3
역촌역 2번,193193,456536,신발,1425829,3
역촌역 2번,193193,456536,일반의류,8994916,12
역촌역 2번,193193,456536,반찬가게,728810771,8
역촌역 2번,193193,456536,청과상,223562867,5
역촌역 2번,193193,456536,수산물판매,67547213,*
역촌역 2번,193193,456536,육류판매,870488118,6
역촌역 2번,193193,456536,미곡판매,404431742,4
역촌역 2번,193193,456536,컴퓨터및주변장치판매,14203985,7
역촌역 2번,193193,456536,편의점,1377473431,15
역촌역 2번,193193,456536,슈퍼마켓,798073782,12
역촌역 2번,193193,456536,노래방,139350070,16
역촌역 2번,193193,456536,여관,130578660,4
역촌역 2번,193193,456536,세탁소,60029777,7
역촌역 2번,193193,456536,피부관리실,10186817,6
역촌역 2번,193193,456536,미용실,163866259,28
역촌역 2번,193193,456536,자동차미용,26419955,*
역촌역 2번,193193,456536,자동차수리,41323658,6
역촌역 2번,193193,456536,스포츠클럽,39701881,*
역촌역 2번,193193,456536,PC방,229508581,3
역촌역 2번,193193,456536,골프연습장,62577107,7
역촌역 2번,193193,456536,당구장,154286448,8
역촌역 2번,193193,456536,한의원,395679279,4
역촌역 2번,193193,456536,치과의원,912057994,5
역촌역 2번,193193,456536,일반의원,854621392,8
역촌역 2번,193193,456536,커피-음료,112730420,18
역촌역 2번,193193,456536,호프-간이주점,438694655,18
역촌역 2번,193193,456536,분식전문점,107710375,23
역촌역 2번,193193,456536,치킨전문점,91353529,11
역촌역 2번,193193,456536,패스트푸드점,2595530,6
역촌역 2번,193193,456536,제과점,238204568,7
역촌역 2번,193193,456536,양식음식점,193261323,4
역촌역 2번,193193,456536,중식음식점,121858927,4
역촌역 2번,193193,456536,한식음식점,4011589460,88
봉원사,195306,452138,미곡판매,8985431,*
봉원사,195306,452138,편의점,525775631,5
봉원사,195306,452138,슈퍼마켓,3365313,3
봉원사,195306,452138,미용실,5702013,*
봉원사,195306,452138,커피-음료,27333850,6
봉원사,195306,452138,호프-간이주점,6523021,*
봉원사,195306,452138,패스트푸드점,515151231,*
봉원사,195306,452138,양식음식점,113991225,4
봉원사,195306,452138,한식음식점,1050863964,6
증산역 1번,192362,454070,철물점,392321310,8
증산역 1번,192362,454070,화초,67056252,4
증산역 1번,192362,454070,섬유제품,132340208,6
증산역 1번,192362,454070,운동/경기용품,144076662,9
증산역 1번,192362,454070,화장품,2352883102,28
증산역 1번,192362,454070,문구,182479223,4
증산역 1번,192362,454070,서적,55963252,8
증산역 1번,192362,454070,의약품,2866374937,23
증산역 1번,192362,454070,시계및귀금속,53409951,3
증산역 1번,192362,454070,안경,49972501,5
증산역 1번,192362,454070,신발,144439755,9
증산역 1번,192362,454070,일반의류,2391940792,56
증산역 1번,192362,454070,반찬가게,164452029,21
증산역 1번,192362,454070,청과상,1732624038,17
증산역 1번,192362,454070,수산물판매,498940319,15
증산역 1번,192362,454070,육류판매,1992739342,25
증산역 1번,192362,454070,미곡판매,337208338,6
증산역 1번,192362,454070,핸드폰,219922720,18
증산역 1번,192362,454070,편의점,3551586003,23
증산역 1번,192362,454070,슈퍼마켓,2299228188,32
증산역 1번,192362,454070,노래방,716930155,27
증산역 1번,192362,454070,여관,157161922,6
증산역 1번,192362,454070,가전제품수리,152454392,7
증산역 1번,192362,454070,피부관리실,424065,12
증산역 1번,192362,454070,미용실,355810411,43
증산역 1번,192362,454070,자동차미용,116852652,3
증산역 1번,192362,454070,자동차수리,278109093,4
증산역 1번,192362,454070,PC방,304835917,5
증산역 1번,192362,454070,골프연습장,141933078,5
증산역 1번,192362,454070,당구장,134698111,12
증산역 1번,192362,454070,한의원,697361554,11
증산역 1번,192362,454070,치과의원,1612560796,15
증산역 1번,192362,454070,일반의원,2183652320,21
증산역 1번,192362,454070,스포츠 강습,100125215,4
증산역 1번,192362,454070,예술학원,47459825,9
증산역 1번,192362,454070,일반교습학원,74982461,6
증산역 1번,192362,454070,커피-음료,229820319,34
증산역 1번,192362,454070,호프-간이주점,1515801515,34
증산역 1번,192362,454070,분식전문점,332405707,33
증산역 1번,192362,454070,치킨전문점,395571142,16
증산역 1번,192362,454070,패스트푸드점,143236900,11
증산역 1번,192362,454070,제과점,756025187,10
증산역 1번,192362,454070,일식음식점,91092342,12
증산역 1번,192362,454070,중식음식점,235975776,8
증산역 1번,192362,454070,한식음식점,9164700466,186
연가초등학교,192836,453604,조명용품,207594150,3
연가초등학교,192836,453604,인테리어,30459492,9
연가초등학교,192836,453604,철물점,38904100,5
연가초등학교,192836,453604,문구,3529381,5
연가초등학교,192836,453604,의약품,576426462,4
연가초등학교,192836,453604,안경,30987970,*
연가초등학교,192836,453604,일반의류,27615747,25
연가초등학교,192836,453604,청과상,6398627,7
연가초등학교,192836,453604,육류판매,211795004,3
연가초등학교,192836,453604,핸드폰,19623442,7
연가초등학교,192836,453604,편의점,1328391158,25
연가초등학교,192836,453604,슈퍼마켓,635034449,22
연가초등학교,192836,453604,노래방,13343747,*
연가초등학교,192836,453604,여관,66130559,*
연가초등학교,192836,453604,가전제품수리,25601751,5
연가초등학교,192836,453604,세탁소,12165004,11
연가초등학교,192836,453604,미용실,201900971,42
연가초등학교,192836,453604,자동차미용,116852652,5
연가초등학교,192836,453604,당구장,19226510,*
연가초등학교,192836,453604,한의원,279048129,3
연가초등학교,192836,453604,치과의원,155505895,3
연가초등학교,192836,453604,일반의원,106565628,4
연가초등학교,192836,453604,스포츠 강습,19467334,5
연가초등학교,192836,453604,예술학원,30595009,15
연가초등학교,192836,453604,외국어학원,12230136,5
연가초등학교,192836,453604,일반교습학원,1212109589,24
연가초등학교,192836,453604,커피-음료,23131336,19
연가초등학교,192836,453604,호프-간이주점,84489572,5
연가초등학교,192836,453604,분식전문점,91564417,14
연가초등학교,192836,453604,치킨전문점,162466565,12
연가초등학교,192836,453604,패스트푸드점,55233521,12
연가초등학교,192836,453604,제과점,10703786,8
연가초등학교,192836,453604,양식음식점,22684121,5
연가초등학교,192836,453604,일식음식점,59017466,7
연가초등학교,192836,453604,중식음식점,94901874,6
연가초등학교,192836,453604,한식음식점,1523983081,51
남가좌동현대아파트,192917,452686,철물점,37782505,*
남가좌동현대아파트,192917,452686,화초,34102828,3
남가좌동현대아파트,192917,452686,화장품,514234151,8
남가좌동현대아파트,192917,452686,의약품,270423126,8
남가좌동현대아파트,192917,452686,시계및귀금속,3418297,*
남가좌동현대아파트,192917,452686,반찬가게,129000000,16
남가좌동현대아파트,192917,452686,편의점,137102534,10
남가좌동현대아파트,192917,452686,슈퍼마켓,457389567,10
남가좌동현대아파트,192917,452686,피부관리실,55125000,3
남가좌동현대아파트,192917,452686,미용실,72084182,22
남가좌동현대아파트,192917,452686,자동차미용,41630927,*
남가좌동현대아파트,192917,452686,자동차수리,567735567,7
남가좌동현대아파트,192917,452686,예술학원,103092485,18
남가좌동현대아파트,192917,452686,외국어학원,40618130,11
남가좌동현대아파트,192917,452686,일반교습학원,725599171,30
남가좌동현대아파트,192917,452686,커피-음료,44781872,16
남가좌동현대아파트,192917,452686,호프-간이주점,574905,6
남가좌동현대아파트,192917,452686,분식전문점,20751488,15
남가좌동현대아파트,192917,452686,한식음식점,1307943785,45
갈현건영아파트,192582,458461,인테리어,22742753,8
갈현건영아파트,192582,458461,철물점,49296565,9
갈현건영아파트,192582,458461,애완동물,10178987,3
갈현건영아파트,192582,458461,서적,4569242,4
갈현건영아파트,192582,458461,의약품,1026943640,6
갈현건영아파트,192582,458461,시계및귀금속,12760350,*
갈현건영아파트,192582,458461,일반의류,34672755,14
갈현건영아파트,192582,458461,반찬가게,67704054,5
갈현건영아파트,192582,458461,청과상,69869516,7
갈현건영아파트,192582,458461,수산물판매,121781135,8
갈현건영아파트,192582,458461,육류판매,1568795897,8
갈현건영아파트,192582,458461,편의점,1022979413,11
갈현건영아파트,192582,458461,슈퍼마켓,1214726063,20
갈현건영아파트,192582,458461,노래방,120304578,10
갈현건영아파트,192582,458461,여관,16588956,*
갈현건영아파트,192582,458461,세탁소,24886764,4
갈현건영아파트,192582,458461,피부관리실,2657743,4
갈현건영아파트,192582,458461,미용실,262193185,32
갈현건영아파트,192582,458461,자동차수리,749677005,6
갈현건영아파트,192582,458461,당구장,15840234,*
갈현건영아파트,192582,458461,한의원,94301354,*
갈현건영아파트,192582,458461,치과의원,230228984,*
갈현건영아파트,192582,458461,일반의원,663208648,7
갈현건영아파트,192582,458461,스포츠 강습,47026859,*
갈현건영아파트,192582,458461,예술학원,24238482,9
갈현건영아파트,192582,458461,일반교습학원,168772653,16
갈현건영아파트,192582,458461,커피-음료,77145476,18
갈현건영아파트,192582,458461,호프-간이주점,590635597,5
갈현건영아파트,192582,458461,분식전문점,68495573,9
갈현건영아파트,192582,458461,치킨전문점,33694725,5
갈현건영아파트,192582,458461,패스트푸드점,59609882,5
갈현건영아파트,192582,458461,제과점,246042946,6
갈현건영아파트,192582,458461,중식음식점,80177187,3
갈현건영아파트,192582,458461,한식음식점,1690123309,57
응암3동주민센터,192604,454716,전자상거래업,37130709,64
응암3동주민센터,192604,454716,조명용품,156443615,3
응암3동주민센터,192604,454716,철물점,60369461,4
응암3동주민센터,192604,454716,가전제품,35220534,8
응암3동주민센터,192604,454716,가구,206449758,11
응암3동주민센터,192604,454716,화초,77331021,8
응암3동주민센터,192604,454716,자전거 및 기타운송장비,307745081,3
응암3동주민센터,192604,454716,운동/경기용품,137716912,7
응암3동주민센터,192604,454716,화장품,176543214,20
응암3동주민센터,192604,454716,서적,55963252,4
응암3동주민센터,192604,454716,의약품,3292215277,21
응암3동주민센터,192604,454716,시계및귀금속,154894553,5
응암3동주민센터,192604,454716,안경,139467207,8
응암3동주민센터,192604,454716,신발,143231280,7
응암3동주민센터,192604,454716,일반의류,1578332648,45
응암3동주민센터,192604,454716,반찬가게,2097880866,9
응암3동주민센터,192604,454716,청과상,618938241,4
응암3동주민센터,192604,454716,육류판매,152601967,6
응암3동주민센터,192604,454716,편의점,4750780340,20
응암3동주민센터,192604,454716,슈퍼마켓,1779754127,14
응암3동주민센터,192604,454716,노래방,548393071,16
응암3동주민센터,192604,454716,여관,66544287,*
응암3동주민센터,192604,454716,세탁소,23293382,6
응암3동주민센터,192604,454716,피부관리실,12000000,7
응암3동주민센터,192604,454716,네일숍,24633079,6
응암3동주민센터,192604,454716,미용실,305442489,41
응암3동주민센터,192604,454716,자동차수리,713108824,11
응암3동주민센터,192604,454716,PC방,419728486,3
응암3동주민센터,192604,454716,당구장,31303968,9
응암3동주민센터,192604,454716,한의원,278074976,8
응암3동주민센터,192604,454716,치과의원,758111913,12
응암3동주민센터,192604,454716,일반의원,2591585290,19
응암3동주민센터,192604,454716,스포츠 강습,71803145,10
응암3동주민센터,192604,454716,예술학원,57160435,6
응암3동주민센터,192604,454716,외국어학원,111776266,3
응암3동주민센터,192604,454716,일반교습학원,385064950,16
응암3동주민센터,192604,454716,커피-음료,358867158,35
응암3동주민센터,192604,454716,호프-간이주점,1225805199,28
응암3동주민센터,192604,454716,분식전문점,44828109,15
응암3동주민센터,192604,454716,치킨전문점,222560679,11
응암3동주민센터,192604,454716,패스트푸드점,26243181,3
응암3동주민센터,192604,454716,제과점,389053826,7
응암3동주민센터,192604,454716,일식음식점,132814989,19
응암3동주민센터,192604,454716,중식음식점,49168259,4
응암3동주민센터,192604,454716,한식음식점,5665689693,113
연신내역 5번,192658,457512,조명용품,7442053,6
연신내역 5번,192658,457512,인테리어,13352761,10
연신내역 5번,192658,457512,철물점,209350615,9
연신내역 5번,192658,457512,가구,1158452,3
연신내역 5번,192658,457512,화초,13411765,8
연신내역 5번,192658,457512,섬유제품,2640211,3
연신내역 5번,192658,457512,자전거 및 기타운송장비,21231518,*
연신내역 5번,192658,457512,운동/경기용품,617716624,5
연신내역 5번,192658,457512,화장품,2215072649,35
연신내역 5번,192658,457512,문구,39791164,6
연신내역 5번,192658,457512,서적,6734615,9
연신내역 5번,192658,457512,의료기기,124139819,4
연신내역 5번,192658,457512,의약품,3381505826,12
연신내역 5번,192658,457512,시계및귀금속,7844092,3
연신내역 5번,192658,457512,안경,623838093,8
연신내역 5번,192658,457512,가방,25462897,5
연신내역 5번,192658,457512,신발,22656688,7
연신내역 5번,192658,457512,일반의류,1829062945,59
연신내역 5번,192658,457512,청과상,172681770,4
연신내역 5번,192658,457512,육류판매,701075265,11
연신내역 5번,192658,457512,편의점,4540246496,29
연신내역 5번,192658,457512,슈퍼마켓,2278506785,36
연신내역 5번,192658,457512,노래방,938705698,37
연신내역 5번,192658,457512,여관,48866759,6
연신내역 5번,192658,457512,세탁소,66451768,16
연신내역 5번,192658,457512,피부관리실,220448023,33
연신내역 5번,192658,457512,네일숍,66537510,17
연신내역 5번,192658,457512,미용실,685193272,71
연신내역 5번,192658,457512,자동차수리,749476965,4
연신내역 5번,192658,457512,스포츠클럽,25669957,6
연신내역 5번,192658,457512,골프연습장,13396086,*
연신내역 5번,192658,457512,당구장,81212314,8
연신내역 5번,192658,457512,한의원,730872564,6
연신내역 5번,192658,457512,치과의원,953280961,5
연신내역 5번,192658,457512,일반의원,6231332997,17
연신내역 5번,192658,457512,스포츠 강습,78018898,8
연신내역 5번,192658,457512,예술학원,625116314,24
연신내역 5번,192658,457512,외국어학원,467602299,24
연신내역 5번,192658,457512,일반교습학원,2913663442,54
연신내역 5번,192658,457512,커피-음료,1268290854,59
연신내역 5번,192658,457512,호프-간이주점,5294105311,60
연신내역 5번,192658,457512,분식전문점,1068267802,47
연신내역 5번,192658,457512,치킨전문점,272228843,21
연신내역 5번,192658,457512,패스트푸드점,1175618891,19
연신내역 5번,192658,457512,제과점,699033664,17
연신내역 5번,192658,457512,양식음식점,443222730,27
연신내역 5번,192658,457512,일식음식점,1085632967,29
연신내역 5번,192658,457512,중식음식점,1098010600,24
연신내역 5번,192658,457512,한식음식점,12283572426,228
망원나들목체육관,191170,450546,조명용품,10665673,5
망원나들목체육관,191170,450546,화초,52907117,8
망원나들목체육관,191170,450546,자전거 및 기타운송장비,122135693,6
망원나들목체육관,191170,450546,의료기기,47291495,*
망원나들목체육관,191170,450546,일반의류,87228717,24
망원나들목체육관,191170,450546,편의점,992907189,10
망원나들목체육관,191170,450546,슈퍼마켓,242287015,9
망원나들목체육관,191170,450546,노래방,24107528,3
망원나들목체육관,191170,450546,세탁소,82532582,10
망원나들목체육관,191170,450546,미용실,42747781,13
망원나들목체육관,191170,450546,자동차수리,26430216,8
망원나들목체육관,191170,450546,당구장,11074082,3
망원나들목체육관,191170,450546,커피-음료,75533818,31
망원나들목체육관,191170,450546,치킨전문점,28635223,5
망원나들목체육관,191170,450546,제과점,77502118,9
망원나들목체육관,191170,450546,양식음식점,162915407,14
망원나들목체육관,191170,450546,중식음식점,290385117,*
망원나들목체육관,191170,450546,한식음식점,1603131238,52
동교초등학교,191287,450928,조명용품,14376445,5
동교초등학교,191287,450928,인테리어,35962261,11
동교초등학교,191287,450928,철물점,1453709372,8
동교초등학교,191287,450928,가전제품,101442100,4
동교초등학교,191287,450928,가구,11767786,10
동교초등학교,191287,450928,애완동물,5819477,7
동교초등학교,191287,450928,화초,65142837,12
동교초등학교,191287,450928,섬유제품,109731450,8
동교초등학교,191287,450928,자전거 및 기타운송장비,128112821,8
동교초등학교,191287,450928,화장품,597238247,26
동교초등학교,191287,450928,문구,27432984,9
동교초등학교,191287,450928,의약품,1676653425,10
동교초등학교,191287,450928,시계및귀금속,53040731,3
동교초등학교,191287,450928,안경,306073769,4
동교초등학교,191287,450928,일반의류,345125013,48
동교초등학교,191287,450928,반찬가게,1988147029,24
동교초등학교,191287,450928,청과상,5447150006,19
동교초등학교,191287,450928,수산물판매,1872120788,14
동교초등학교,191287,450928,육류판매,3143369806,19
동교초등학교,191287,450928,편의점,2066966405,24
동교초등학교,191287,450928,슈퍼마켓,3186467545,28
동교초등학교,191287,450928,노래방,54128373,7
동교초등학교,191287,450928,가전제품수리,22000000,10
동교초등학교,191287,450928,세탁소,121069677,16
동교초등학교,191287,450928,피부관리실,1926555,17
동교초등학교,191287,450928,네일숍,11621948,10
동교초등학교,191287,450928,미용실,334859553,57
동교초등학교,191287,450928,자동차미용,40823998,4
동교초등학교,191287,450928,자동차수리,194945312,11
동교초등학교,191287,450928,당구장,42813180,*
동교초등학교,191287,450928,한의원,971739387,5
동교초등학교,191287,450928,치과의원,454916100,5
동교초등학교,191287,450928,일반의원,316588084,7
동교초등학교,191287,450928,스포츠 강습,186921999,15
동교초등학교,191287,450928,예술학원,480659191,28
동교초등학교,191287,450928,외국어학원,106474092,6
동교초등학교,191287,450928,일반교습학원,498574680,28
동교초등학교,191287,450928,커피-음료,380257513,66
동교초등학교,191287,450928,호프-간이주점,97507772,8
동교초등학교,191287,450928,분식전문점,638035283,44
