상권_코드_명_x,엑스좌표_값,와이좌표_값,서비스_업종_코드_명,분기당_매출_금액,점포수
용마초등학교,127.08391501772415,37.56070649356589,전자상거래업,1062499490,145
용마초등학교,127.08391501772415,37.56070649356589,철물점,126996949,11
용마초등학교,127.08391501772415,37.56070649356589,가구,3477375705,26
용마초등학교,127.08391501772415,37.56070649356589,애완동물,22375165,8
용마초등학교,127.08391501772415,37.56070649356589,섬유제품,301599593,12
용마초등학교,127.08391501772415,37.56070649356589,운동/경기용품,260323076,13
용마초등학교,127.08391501772415,37.56070649356589,화장품,307832606,33
용마초등학교,127.08391501772415,37.56070649356589,문구,40305896,7
용마초등학교,127.08391501772415,37.56070649356589,의료기기,75524501,7
용마초등학교,127.08391501772415,37.56070649356589,의약품,3848054227,21
용마초등학교,127.08391501772415,37.56070649356589,시계및귀금속,16994496,4
용마초등학교,127.08391501772415,37.56070649356589,안경,155861423,6
용마초등학교,127.08391501772415,37.56070649356589,가방,6251246,3
용마초등학교,127.08391501772415,37.56070649356589,신발,21981458,6
용마초등학교,127.08391501772415,37.56070649356589,일반의류,2098987294,90
용마초등학교,127.08391501772415,37.56070649356589,반찬가게,426620626,18
용마초등학교,127.08391501772415,37.56070649356589,청과상,190107283,16
용마초등학교,127.08391501772415,37.56070649356589,수산물판매,415163704,7
용마초등학교,127.08391501772415,37.56070649356589,육류판매,1541584860,17
용마초등학교,127.08391501772415,37.56070649356589,미곡판매,408076424,6
용마초등학교,127.08391501772415,37.56070649356589,핸드폰,6104962318,15
용마초등학교,127.08391501772415,37.56070649356589,컴퓨터및주변장치판매,11268941,13
용마초등학교,127.08391501772415,37.56070649356589,편의점,3420555224,29
용마초등학교,127.08391501772415,37.56070649356589,슈퍼마켓,3992888410,31
용마초등학교,127.08391501772415,37.56070649356589,노래방,629690396,26
용마초등학교,127.08391501772415,37.56070649356589,여관,124976860,10
용마초등학교,127.08391501772415,37.56070649356589,세탁소,177905473,15
용마초등학교,127.08391501772415,37.56070649356589,피부관리실,21587530,24
용마초등학교,127.08391501772415,37.56070649356589,네일숍,6778085,9
용마초등학교,127.08391501772415,37.56070649356589,미용실,364711368,66
용마초등학교,127.08391501772415,37.56070649356589,자동차수리,1376297998,16
용마초등학교,127.08391501772415,37.56070649356589,스포츠클럽,414481115,*
용마초등학교,127.08391501772415,37.56070649356589,PC방,243689351,5
용마초등학교,127.08391501772415,37.56070649356589,골프연습장,205126100,5
용마초등학교,127.08391501772415,37.56070649356589,당구장,88537475,12
용마초등학교,127.08391501772415,37.56070649356589,한의원,626997375,13
용마초등학교,127.08391501772415,37.56070649356589,치과의원,1786877263,12
용마초등학교,127.08391501772415,37.56070649356589,일반의원,2275920861,21
용마초등학교,127.08391501772415,37.56070649356589,스포츠 강습,399879038,15
용마초등학교,127.08391501772415,37.56070649356589,예술학원,304554039,20
용마초등학교,127.08391501772415,37.56070649356589,외국어학원,95535327,8
용마초등학교,127.08391501772415,37.56070649356589,일반교습학원,1071702789,36
용마초등학교,127.08391501772415,37.56070649356589,커피-음료,297126175,33
용마초등학교,127.08391501772415,37.56070649356589,호프-간이주점,976524774,28
용마초등학교,127.08391501772415,37.56070649356589,분식전문점,165336316,33
용마초등학교,127.08391501772415,37.56070649356589,치킨전문점,16240481,11
용마초등학교,127.08391501772415,37.56070649356589,패스트푸드점,66398508,8
용마초등학교,127.08391501772415,37.56070649356589,제과점,316892919,18
용마초등학교,127.08391501772415,37.56070649356589,중식음식점,181227670,8
용마초등학교,127.08391501772415,37.56070649356589,한식음식점,7132827292,149
대원고등학교,127.08563021042319,37.56601206606545,전자상거래업,3000000,61
대원고등학교,127.08563021042319,37.56601206606545,철물점,31538745,4
대원고등학교,127.08563021042319,37.56601206606545,화초,52264294,5
대원고등학교,127.08563021042319,37.56601206606545,문구,185376651,3
대원고등학교,127.08563021042319,37.56601206606545,서적,111964910,4
대원고등학교,127.08563021042319,37.56601206606545,의약품,387934672,4
대원고등학교,127.08563021042319,37.56601206606545,안경,22151682,*
대원고등학교,127.08563021042319,37.56601206606545,일반의류,341174327,15
대원고등학교,127.08563021042319,37.56601206606545,육류판매,147290390,3
대원고등학교,127.08563021042319,37.56601206606545,미곡판매,166378766,4
대원고등학교,127.08563021042319,37.56601206606545,핸드폰,6104962318,4
대원고등학교,127.08563021042319,37.56601206606545,편의점,1944029805,16
대원고등학교,127.08563021042319,37.56601206606545,슈퍼마켓,270054529,10
대원고등학교,127.08563021042319,37.56601206606545,노래방,135880920,12
대원고등학교,127.08563021042319,37.56601206606545,세탁소,61437806,3
대원고등학교,127.08563021042319,37.56601206606545,미용실,72119215,20
대원고등학교,127.08563021042319,37.56601206606545,자동차수리,696376040,14
대원고등학교,127.08563021042319,37.56601206606545,당구장,42166066,*
대원고등학교,127.08563021042319,37.56601206606545,한의원,105643288,3
대원고등학교,127.08563021042319,37.56601206606545,치과의원,168994524,*
대원고등학교,127.08563021042319,37.56601206606545,일반의원,90712967,*
대원고등학교,127.08563021042319,37.56601206606545,스포츠 강습,165795031,5
대원고등학교,127.08563021042319,37.56601206606545,예술학원,24831371,8
대원고등학교,127.08563021042319,37.56601206606545,일반교습학원,1099458173,25
대원고등학교,127.08563021042319,37.56601206606545,커피-음료,437719734,25
대원고등학교,127.08563021042319,37.56601206606545,호프-간이주점,339700372,7
대원고등학교,127.08563021042319,37.56601206606545,분식전문점,85548341,9
대원고등학교,127.08563021042319,37.56601206606545,패스트푸드점,14405163,6
대원고등학교,127.08563021042319,37.56601206606545,일식음식점,80907117,6
대원고등학교,127.08563021042319,37.56601206606545,중식음식점,305367665,5
대원고등학교,127.08563021042319,37.56601206606545,한식음식점,1898969444,51
성동초등학교,127.08600186003842,37.535324047685116,전자상거래업,203501274,76
성동초등학교,127.08600186003842,37.535324047685116,조명용품,148760927,6
성동초등학교,127.08600186003842,37.535324047685116,철물점,120505353,5
성동초등학교,127.08600186003842,37.535324047685116,가구,26583455,7
성동초등학교,127.08600186003842,37.535324047685116,화장품,898131132,38
성동초등학교,127.08600186003842,37.535324047685116,서적,48633107,*
성동초등학교,127.08600186003842,37.535324047685116,의료기기,299937500,5
성동초등학교,127.08600186003842,37.535324047685116,의약품,1905525760,9
성동초등학교,127.08600186003842,37.535324047685116,시계및귀금속,135968962,3
성동초등학교,127.08600186003842,37.535324047685116,안경,16857572,*
성동초등학교,127.08600186003842,37.535324047685116,일반의류,11724818,14
성동초등학교,127.08600186003842,37.535324047685116,반찬가게,6702318,11
성동초등학교,127.08600186003842,37.535324047685116,육류판매,42021475,3
성동초등학교,127.08600186003842,37.535324047685116,편의점,2134097251,14
성동초등학교,127.08600186003842,37.535324047685116,슈퍼마켓,1933761805,19
성동초등학교,127.08600186003842,37.535324047685116,노래방,65135101,9
성동초등학교,127.08600186003842,37.535324047685116,세탁소,11735683,7
성동초등학교,127.08600186003842,37.535324047685116,피부관리실,70933741,11
성동초등학교,127.08600186003842,37.535324047685116,미용실,179817826,28
성동초등학교,127.08600186003842,37.535324047685116,자동차수리,110836625,5
성동초등학교,127.08600186003842,37.535324047685116,스포츠클럽,326775952,7
성동초등학교,127.08600186003842,37.535324047685116,골프연습장,522773234,3
성동초등학교,127.08600186003842,37.535324047685116,당구장,7376551,3
성동초등학교,127.08600186003842,37.535324047685116,한의원,405691044,4
성동초등학교,127.08600186003842,37.535324047685116,치과의원,490970169,4
성동초등학교,127.08600186003842,37.535324047685116,일반의원,2668153705,14
성동초등학교,127.08600186003842,37.535324047685116,스포츠 강습,82817785,7
성동초등학교,127.08600186003842,37.535324047685116,예술학원,55819945,8
성동초등학교,127.08600186003842,37.535324047685116,외국어학원,121490630,5
성동초등학교,127.08600186003842,37.535324047685116,일반교습학원,266054622,8
성동초등학교,127.08600186003842,37.535324047685116,커피-음료,942577416,30
성동초등학교,127.08600186003842,37.535324047685116,호프-간이주점,147498952,6
성동초등학교,127.08600186003842,37.535324047685116,분식전문점,943535339,19
성동초등학교,127.08600186003842,37.535324047685116,치킨전문점,90461038,7
성동초등학교,127.08600186003842,37.535324047685116,패스트푸드점,183602073,5
성동초등학교,127.08600186003842,37.535324047685116,제과점,138558900,8
성동초등학교,127.08600186003842,37.535324047685116,일식음식점,486652594,13
성동초등학교,127.08600186003842,37.535324047685116,중식음식점,242350977,4
성동초등학교,127.08600186003842,37.535324047685116,한식음식점,2877255734,47
동대부여고,127.08654441606251,37.54451376721555,전자상거래업,64918974,111
동대부여고,127.08654441606251,37.54451376721555,조명용품,1048404001,11
동대부여고,127.08654441606251,37.54451376721555,인테리어,50919116,13
동대부여고,127.08654441606251,37.54451376721555,철물점,5987946861,7
동대부여고,127.08654441606251,37.54451376721555,애완동물,585098125,6
동대부여고,127.08654441606251,37.54451376721555,화초,27777309,8
동대부여고,127.08654441606251,37.54451376721555,섬유제품,41963175,13
동대부여고,127.08654441606251,37.54451376721555,자전거 및 기타운송장비,11195277,4
동대부여고,127.08654441606251,37.54451376721555,운동/경기용품,142161296,10
동대부여고,127.08654441606251,37.54451376721555,화장품,74490352,28
동대부여고,127.08654441606251,37.54451376721555,문구,146952757,7
동대부여고,127.08654441606251,37.54451376721555,의료기기,1647620922,4
동대부여고,127.08654441606251,37.54451376721555,의약품,2016610648,22
동대부여고,127.08654441606251,37.54451376721555,시계및귀금속,12397497,11
동대부여고,127.08654441606251,37.54451376721555,안경,46184160,4
동대부여고,127.08654441606251,37.54451376721555,신발,3936083,5
동대부여고,127.08654441606251,37.54451376721555,일반의류,246715907,44
동대부여고,127.08654441606251,37.54451376721555,반찬가게,229318090,17
동대부여고,127.08654441606251,37.54451376721555,청과상,18000000,5
동대부여고,127.08654441606251,37.54451376721555,육류판매,63824162,10
동대부여고,127.08654441606251,37.54451376721555,핸드폰,2903717463,14
동대부여고,127.08654441606251,37.54451376721555,컴퓨터및주변장치판매,184969216,14
동대부여고,127.08654441606251,37.54451376721555,편의점,3799989646,23
동대부여고,127.08654441606251,37.54451376721555,슈퍼마켓,10034778407,25
동대부여고,127.08654441606251,37.54451376721555,노래방,433711751,25
동대부여고,127.08654441606251,37.54451376721555,여관,9392191,3
동대부여고,127.08654441606251,37.54451376721555,가전제품수리,2011604,12
동대부여고,127.08654441606251,37.54451376721555,세탁소,1133168436,17
동대부여고,127.08654441606251,37.54451376721555,피부관리실,6935286,22
동대부여고,127.08654441606251,37.54451376721555,네일숍,19109523,17
동대부여고,127.08654441606251,37.54451376721555,미용실,430883985,62
동대부여고,127.08654441606251,37.54451376721555,자동차수리,70538886,4
동대부여고,127.08654441606251,37.54451376721555,스포츠클럽,3915308,4
동대부여고,127.08654441606251,37.54451376721555,PC방,397078551,5
동대부여고,127.08654441606251,37.54451376721555,당구장,96870359,11
동대부여고,127.08654441606251,37.54451376721555,한의원,261675528,4
동대부여고,127.08654441606251,37.54451376721555,치과의원,1262344766,7
동대부여고,127.08654441606251,37.54451376721555,일반의원,1029326101,10
동대부여고,127.08654441606251,37.54451376721555,스포츠 강습,67904444,18
동대부여고,127.08654441606251,37.54451376721555,예술학원,94976277,13
동대부여고,127.08654441606251,37.54451376721555,일반교습학원,447193781,18
동대부여고,127.08654441606251,37.54451376721555,커피-음료,563250764,66
동대부여고,127.08654441606251,37.54451376721555,호프-간이주점,2208293626,31
동대부여고,127.08654441606251,37.54451376721555,분식전문점,393159187,47
동대부여고,127.08654441606251,37.54451376721555,치킨전문점,72486397,20
동대부여고,127.08654441606251,37.54451376721555,패스트푸드점,238168336,15
동대부여고,127.08654441606251,37.54451376721555,제과점,159912256,13
동대부여고,127.08654441606251,37.54451376721555,양식음식점,10176149,12
동대부여고,127.08654441606251,37.54451376721555,일식음식점,344932939,12
동대부여고,127.08654441606251,37.54451376721555,중식음식점,109734607,13
동대부여고,127.08654441606251,37.54451376721555,한식음식점,8747588305,180
중곡4동주민센터,127.08710888517048,37.562551170905884,전자상거래업,3000000,49
중곡4동주민센터,127.08710888517048,37.562551170905884,철물점,45644008,6
중곡4동주민센터,127.08710888517048,37.562551170905884,애완동물,22375165,3
중곡4동주민센터,127.08710888517048,37.562551170905884,화초,20531250,3
중곡4동주민센터,127.08710888517048,37.562551170905884,섬유제품,181599593,5
중곡4동주민센터,127.08710888517048,37.562551170905884,화장품,280567866,12
중곡4동주민센터,127.08710888517048,37.562551170905884,문구,51752368,5
중곡4동주민센터,127.08710888517048,37.562551170905884,의료기기,22976097,*
중곡4동주민센터,127.08710888517048,37.562551170905884,의약품,2060885458,10
중곡4동주민센터,127.08710888517048,37.562551170905884,시계및귀금속,7462160,*
중곡4동주민센터,127.08710888517048,37.562551170905884,안경,113027308,3
중곡4동주민센터,127.08710888517048,37.562551170905884,가방,6251246,3
중곡4동주민센터,127.08710888517048,37.562551170905884,신발,21981458,4
중곡4동주민센터,127.08710888517048,37.562551170905884,일반의류,432230566,38
중곡4동주민센터,127.08710888517048,37.562551170905884,반찬가게,426620626,8
중곡4동주민센터,127.08710888517048,37.562551170905884,청과상,103480895,9
중곡4동주민센터,127.08710888517048,37.562551170905884,수산물판매,415163704,4
중곡4동주민센터,127.08710888517048,37.562551170905884,육류판매,1223693956,13
중곡4동주민센터,127.08710888517048,37.562551170905884,미곡판매,240677792,4
중곡4동주민센터,127.08710888517048,37.562551170905884,핸드폰,6104962318,10
중곡4동주민센터,127.08710888517048,37.562551170905884,편의점,743854260,9
중곡4동주민센터,127.08710888517048,37.562551170905884,슈퍼마켓,1207012966,15
중곡4동주민센터,127.08710888517048,37.562551170905884,노래방,184017493,12
중곡4동주민센터,127.08710888517048,37.562551170905884,세탁소,75231052,6
중곡4동주민센터,127.08710888517048,37.562551170905884,피부관리실,15587530,*
중곡4동주민센터,127.08710888517048,37.562551170905884,미용실,225100814,30
중곡4동주민센터,127.08710888517048,37.562551170905884,자동차수리,150182591,7
중곡4동주민센터,127.08710888517048,37.562551170905884,스포츠클럽,414481115,*
중곡4동주민센터,127.08710888517048,37.562551170905884,PC방,113062817,*
중곡4동주민센터,127.08710888517048,37.562551170905884,당구장,78299983,5
중곡4동주민센터,127.08710888517048,37.562551170905884,한의원,354722012,7
중곡4동주민센터,127.08710888517048,37.562551170905884,치과의원,565486521,7
중곡4동주민센터,127.08710888517048,37.562551170905884,일반의원,1067156508,10
중곡4동주민센터,127.08710888517048,37.562551170905884,스포츠 강습,188676269,8
중곡4동주민센터,127.08710888517048,37.562551170905884,예술학원,16918611,4
중곡4동주민센터,127.08710888517048,37.562551170905884,일반교습학원,129562972,10
중곡4동주민센터,127.08710888517048,37.562551170905884,커피-음료,175517499,19
중곡4동주민센터,127.08710888517048,37.562551170905884,호프-간이주점,329358422,9
중곡4동주민센터,127.08710888517048,37.562551170905884,분식전문점,102059937,17
중곡4동주민센터,127.08710888517048,37.562551170905884,치킨전문점,15112557,6
중곡4동주민센터,127.08710888517048,37.562551170905884,패스트푸드점,27917504,3
중곡4동주민센터,127.08710888517048,37.562551170905884,제과점,89670508,7
중곡4동주민센터,127.08710888517048,37.562551170905884,중식음식점,181227670,4
중곡4동주민센터,127.08710888517048,37.562551170905884,한식음식점,2479299772,66
광진초등학교,127.08743334745746,37.54983796036175,전자상거래업,5918974,88
광진초등학교,127.08743334745746,37.54983796036175,조명용품,3083341350,10
광진초등학교,127.08743334745746,37.54983796036175,인테리어,122530940,11
광진초등학교,127.08743334745746,37.54983796036175,철물점,5929973407,7
광진초등학교,127.08743334745746,37.54983796036175,가구,108158557,7
광진초등학교,127.08743334745746,37.54983796036175,애완동물,600178015,10
광진초등학교,127.08743334745746,37.54983796036175,섬유제품,41963175,9
광진초등학교,127.08743334745746,37.54983796036175,자전거 및 기타운송장비,73748347,4
광진초등학교,127.08743334745746,37.54983796036175,화장품,646318814,17
광진초등학교,127.08743334745746,37.54983796036175,문구,13373527,7
광진초등학교,127.08743334745746,37.54983796036175,의약품,3063151414,22
광진초등학교,127.08743334745746,37.54983796036175,시계및귀금속,12397497,7
광진초등학교,127.08743334745746,37.54983796036175,안경,117428885,3
광진초등학교,127.08743334745746,37.54983796036175,신발,3936083,*
광진초등학교,127.08743334745746,37.54983796036175,일반의류,76126968,33
광진초등학교,127.08743334745746,37.54983796036175,반찬가게,260863859,11
광진초등학교,127.08743334745746,37.54983796036175,육류판매,72714873,11
광진초등학교,127.08743334745746,37.54983796036175,핸드폰,2800047222,10
광진초등학교,127.08743334745746,37.54983796036175,편의점,2857687771,15
광진초등학교,127.08743334745746,37.54983796036175,슈퍼마켓,3113125130,24
광진초등학교,127.08743334745746,37.54983796036175,노래방,97904370,7
광진초등학교,127.08743334745746,37.54983796036175,여관,130260668,8
광진초등학교,127.08743334745746,37.54983796036175,가전제품수리,2011604,6
광진초등학교,127.08743334745746,37.54983796036175,세탁소,1023030958,12
광진초등학교,127.08743334745746,37.54983796036175,네일숍,4730796,6
광진초등학교,127.08743334745746,37.54983796036175,미용실,302835704,35
광진초등학교,127.08743334745746,37.54983796036175,자동차수리,218351018,6
광진초등학교,127.08743334745746,37.54983796036175,스포츠클럽,167658186,*
광진초등학교,127.08743334745746,37.54983796036175,PC방,275695636,*
광진초등학교,127.08743334745746,37.54983796036175,당구장,179143180,5
광진초등학교,127.08743334745746,37.54983796036175,한의원,163391598,3
광진초등학교,127.08743334745746,37.54983796036175,치과의원,1183740096,7
광진초등학교,127.08743334745746,37.54983796036175,일반의원,903594518,11
광진초등학교,127.08743334745746,37.54983796036175,스포츠 강습,75834862,13
광진초등학교,127.08743334745746,37.54983796036175,예술학원,182921125,15
광진초등학교,127.08743334745746,37.54983796036175,일반교습학원,896173604,21
광진초등학교,127.08743334745746,37.54983796036175,커피-음료,327118168,37
광진초등학교,127.08743334745746,37.54983796036175,호프-간이주점,96246694,6
광진초등학교,127.08743334745746,37.54983796036175,분식전문점,204848888,29
광진초등학교,127.08743334745746,37.54983796036175,치킨전문점,25242037,14
광진초등학교,127.08743334745746,37.54983796036175,패스트푸드점,69657962,12
광진초등학교,127.08743334745746,37.54983796036175,일식음식점,281468611,6
광진초등학교,127.08743334745746,37.54983796036175,중식음식점,190369591,10
광진초등학교,127.08743334745746,37.54983796036175,한식음식점,4811507520,85
구남초등학교,127.08879994687845,37.53821413147044,전자상거래업,203501274,52
구남초등학교,127.08879994687845,37.53821413147044,화초,27777309,*
구남초등학교,127.08879994687845,37.53821413147044,화장품,773632222,15
구남초등학교,127.08879994687845,37.53821413147044,의료기기,5262815,*
구남초등학교,127.08879994687845,37.53821413147044,의약품,815330104,5
구남초등학교,127.08879994687845,37.53821413147044,편의점,1584401454,14
구남초등학교,127.08879994687845,37.53821413147044,슈퍼마켓,6114881861,13
구남초등학교,127.08879994687845,37.53821413147044,노래방,25396881,6
구남초등학교,127.08879994687845,37.53821413147044,피부관리실,69962482,7
구남초등학교,127.08879994687845,37.53821413147044,미용실,158689980,15
구남초등학교,127.08879994687845,37.53821413147044,스포츠클럽,326775952,6
구남초등학교,127.08879994687845,37.53821413147044,PC방,200469788,4
구남초등학교,127.08879994687845,37.53821413147044,골프연습장,498000000,*
구남초등학교,127.08879994687845,37.53821413147044,당구장,5047799,*
구남초등학교,127.08879994687845,37.53821413147044,한의원,399783935,4
구남초등학교,127.08879994687845,37.53821413147044,일반의원,1869109606,7
구남초등학교,127.08879994687845,37.53821413147044,스포츠 강습,9678450,8
구남초등학교,127.08879994687845,37.53821413147044,예술학원,126082241,7
구남초등학교,127.08879994687845,37.53821413147044,일반교습학원,152621472,5
구남초등학교,127.08879994687845,37.53821413147044,커피-음료,890562878,24
구남초등학교,127.08879994687845,37.53821413147044,호프-간이주점,30349402,*
구남초등학교,127.08879994687845,37.53821413147044,분식전문점,859038556,11
구남초등학교,127.08879994687845,37.53821413147044,치킨전문점,42282900,3
구남초등학교,127.08879994687845,37.53821413147044,패스트푸드점,183602073,6
구남초등학교,127.08879994687845,37.53821413147044,제과점,133951111,4
구남초등학교,127.08879994687845,37.53821413147044,일식음식점,292512987,13
구남초등학교,127.08879994687845,37.53821413147044,중식음식점,59379338,3
구남초등학교,127.08879994687845,37.53821413147044,한식음식점,2818992954,39
광진정보도서관,127.10667397272215,37.55175004296518,조명용품,269836520,9
광진정보도서관,127.10667397272215,37.55175004296518,화초,9433424,4
광진정보도서관,127.10667397272215,37.55175004296518,운동/경기용품,321259245,7
광진정보도서관,127.10667397272215,37.55175004296518,화장품,21901304,21
광진정보도서관,127.10667397272215,37.55175004296518,서적,30479100,4
광진정보도서관,127.10667397272215,37.55175004296518,의약품,113640278,5
광진정보도서관,127.10667397272215,37.55175004296518,시계및귀금속,560078,*
광진정보도서관,127.10667397272215,37.55175004296518,안경,5562051,*
광진정보도서관,127.10667397272215,37.55175004296518,일반의류,3857887834,29
광진정보도서관,127.10667397272215,37.55175004296518,반찬가게,1116106635,16
광진정보도서관,127.10667397272215,37.55175004296518,청과상,65183742,*
광진정보도서관,127.10667397272215,37.55175004296518,육류판매,70198301,7
광진정보도서관,127.10667397272215,37.55175004296518,편의점,1122365667,15
광진정보도서관,127.10667397272215,37.55175004296518,슈퍼마켓,119460558,9
광진정보도서관,127.10667397272215,37.55175004296518,노래방,152064968,4
광진정보도서관,127.10667397272215,37.55175004296518,여관,37614159,*
광진정보도서관,127.10667397272215,37.55175004296518,세탁소,57105320,7
광진정보도서관,127.10667397272215,37.55175004296518,피부관리실,7286113,9
광진정보도서관,127.10667397272215,37.55175004296518,미용실,352538237,16
광진정보도서관,127.10667397272215,37.55175004296518,자동차수리,454212249,4
광진정보도서관,127.10667397272215,37.55175004296518,당구장,16229240,9
광진정보도서관,127.10667397272215,37.55175004296518,한의원,282627897,*
광진정보도서관,127.10667397272215,37.55175004296518,치과의원,355754984,3
광진정보도서관,127.10667397272215,37.55175004296518,일반의원,111262728,*
광진정보도서관,127.10667397272215,37.55175004296518,예술학원,4984424,*
광진정보도서관,127.10667397272215,37.55175004296518,일반교습학원,197266748,12
광진정보도서관,127.10667397272215,37.55175004296518,커피-음료,966205051,30
광진정보도서관,127.10667397272215,37.55175004296518,호프-간이주점,169317567,7
광진정보도서관,127.10667397272215,37.55175004296518,분식전문점,115896568,5
광진정보도서관,127.10667397272215,37.55175004296518,치킨전문점,164034761,5
광진정보도서관,127.10667397272215,37.55175004296518,제과점,92406176,7
광진정보도서관,127.10667397272215,37.55175004296518,양식음식점,4681976,7
광진정보도서관,127.10667397272215,37.55175004296518,일식음식점,806713236,5
광진정보도서관,127.10667397272215,37.55175004296518,중식음식점,937164447,5
광진정보도서관,127.10667397272215,37.55175004296518,한식음식점,2226810381,40
신설동역 9번,127.02529267965232,37.57500593944618,전자상거래업,124692975,242
신설동역 9번,127.02529267965232,37.57500593944618,조명용품,10216995,25
신설동역 9번,127.02529267965232,37.57500593944618,인테리어,12329727,35
신설동역 9번,127.02529267965232,37.57500593944618,철물점,3123040,21
신설동역 9번,127.02529267965232,37.57500593944618,가전제품,15308931,19
신설동역 9번,127.02529267965232,37.57500593944618,가구,111375865,9
신설동역 9번,127.02529267965232,37.57500593944618,화초,18446805,6
신설동역 9번,127.02529267965232,37.57500593944618,운동/경기용품,766494509,17
신설동역 9번,127.02529267965232,37.57500593944618,화장품,12175110,25
신설동역 9번,127.02529267965232,37.57500593944618,문구,43232035,6
신설동역 9번,127.02529267965232,37.57500593944618,서적,529953336,11
신설동역 9번,127.02529267965232,37.57500593944618,의약품,2343676436,13
신설동역 9번,127.02529267965232,37.57500593944618,시계및귀금속,81884953,10
신설동역 9번,127.02529267965232,37.57500593944618,안경,26181791,*
신설동역 9번,127.02529267965232,37.57500593944618,가방,254311983,25
신설동역 9번,127.02529267965232,37.57500593944618,신발,4998280,14
신설동역 9번,127.02529267965232,37.57500593944618,일반의류,4457090368,187
신설동역 9번,127.02529267965232,37.57500593944618,반찬가게,62133,19
신설동역 9번,127.02529267965232,37.57500593944618,육류판매,69376702,8
신설동역 9번,127.02529267965232,37.57500593944618,편의점,3342486987,34
신설동역 9번,127.02529267965232,37.57500593944618,슈퍼마켓,558577216,45
신설동역 9번,127.02529267965232,37.57500593944618,노래방,100201604,6
신설동역 9번,127.02529267965232,37.57500593944618,여관,195569285,7
신설동역 9번,127.02529267965232,37.57500593944618,세탁소,18959420,9
신설동역 9번,127.02529267965232,37.57500593944618,네일숍,942529,9
신설동역 9번,127.02529267965232,37.57500593944618,미용실,114055795,25
신설동역 9번,127.02529267965232,37.57500593944618,자동차수리,214112979,9
신설동역 9번,127.02529267965232,37.57500593944618,스포츠클럽,25690518,7
신설동역 9번,127.02529267965232,37.57500593944618,PC방,95701605,*
신설동역 9번,127.02529267965232,37.57500593944618,골프연습장,95236108,3
신설동역 9번,127.02529267965232,37.57500593944618,당구장,182233613,10
신설동역 9번,127.02529267965232,37.57500593944618,한의원,20281798,5
신설동역 9번,127.02529267965232,37.57500593944618,예술학원,11354509,18
신설동역 9번,127.02529267965232,37.57500593944618,일반교습학원,8140774074,16
신설동역 9번,127.02529267965232,37.57500593944618,커피-음료,605922497,39
신설동역 9번,127.02529267965232,37.57500593944618,호프-간이주점,328150905,17
신설동역 9번,127.02529267965232,37.57500593944618,분식전문점,169390557,27
신설동역 9번,127.02529267965232,37.57500593944618,치킨전문점,3402790,12
신설동역 9번,127.02529267965232,37.57500593944618,패스트푸드점,25209805,6
신설동역 9번,127.02529267965232,37.57500593944618,제과점,61418315,6
신설동역 9번,127.02529267965232,37.57500593944618,양식음식점,84232415,9
신설동역 9번,127.02529267965232,37.57500593944618,일식음식점,627463547,11
신설동역 9번,127.02529267965232,37.57500593944618,중식음식점,3525204,10
신설동역 9번,127.02529267965232,37.57500593944618,한식음식점,9122171709,183
용두희망어린이공원,127.02529562271664,37.583258975799716,전자상거래업,1053560847,99
용두희망어린이공원,127.02529562271664,37.583258975799716,인테리어,28100955,6
용두희망어린이공원,127.02529562271664,37.583258975799716,철물점,33618685,8
용두희망어린이공원,127.02529562271664,37.583258975799716,화초,97727976,5
용두희망어린이공원,127.02529562271664,37.583258975799716,의약품,1026292521,25
용두희망어린이공원,127.02529562271664,37.583258975799716,안경,67087393,5
용두희망어린이공원,127.02529562271664,37.583258975799716,일반의류,65334900,64
용두희망어린이공원,127.02529562271664,37.583258975799716,반찬가게,273000000,6
용두희망어린이공원,127.02529562271664,37.583258975799716,육류판매,45756259,*
용두희망어린이공원,127.02529562271664,37.583258975799716,컴퓨터및주변장치판매,2946569,11
용두희망어린이공원,127.02529562271664,37.583258975799716,편의점,2685963794,23
용두희망어린이공원,127.02529562271664,37.583258975799716,슈퍼마켓,936463252,16
용두희망어린이공원,127.02529562271664,37.583258975799716,노래방,68518463,7
용두희망어린이공원,127.02529562271664,37.583258975799716,세탁소,11179297,4
용두희망어린이공원,127.02529562271664,37.583258975799716,미용실,213918943,16
용두희망어린이공원,127.02529562271664,37.583258975799716,자동차수리,413786384,10
용두희망어린이공원,127.02529562271664,37.583258975799716,PC방,280771438,3
용두희망어린이공원,127.02529562271664,37.583258975799716,골프연습장,58388478,3
용두희망어린이공원,127.02529562271664,37.583258975799716,당구장,21123965,3
용두희망어린이공원,127.02529562271664,37.583258975799716,한의원,35950737,*
용두희망어린이공원,127.02529562271664,37.583258975799716,치과의원,592891185,5
용두희망어린이공원,127.02529562271664,37.583258975799716,일반의원,898052816,3
용두희망어린이공원,127.02529562271664,37.583258975799716,스포츠 강습,142300251,9
용두희망어린이공원,127.02529562271664,37.583258975799716,예술학원,119520444,8
용두희망어린이공원,127.02529562271664,37.583258975799716,외국어학원,52607508,10
용두희망어린이공원,127.02529562271664,37.583258975799716,일반교습학원,197311783,13
용두희망어린이공원,127.02529562271664,37.583258975799716,커피-음료,1050151241,36
용두희망어린이공원,127.02529562271664,37.583258975799716,호프-간이주점,236067022,7
용두희망어린이공원,127.02529562271664,37.583258975799716,분식전문점,159517974,26
